Country Name,Indicator Name,Indicator Code,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,
Nicaragua,"Revenue, excluding grants (current LCU)",GC.REV.XGRT.CN,,,,,,,,,,,,,,,,,,,,,46910000,1431970000,1884830000,2149130000,2458100000,3068250000,3612110000,4635030000,5886190000,6730260000,7537420000,7645000000,8563302200,10151047000,12230807600,14708000000,17513000000,20578799300,23468023100,23859280000,27575039000,34544596600,40722198262,44033604000,50684795000,58164650000,66099700000,73848620188.5,69711735111.4501,79271600000,80806400000,102555200000,120619700000,139557257000,,
Nicaragua,Grants and other revenue (current LCU),GC.REV.GOTR.CN,,,,,,,,,,,,,,,,,,,,,10490000,975860000,504900000,937370000,743190000,1327500000,1310870000,1064760000,1147770000,2518310000,2510850000,2342000000,2346679300,2807686800,3351876600,3786000000,4943000000,5506745500,5311625340,4763500794.12,4823226000,5871163600,6526422301,5915993000,6586930000,7406360000,8933310000,8965588520.543,7950497406.03008,8587100000,8473100000,10784500000,10427000000,11105657000,,
Nicaragua,Net investment in nonfinancial assets (current LCU),GC.NFN.TOTL.CN,,,,,,,,,,,,,,,,,,,,,3090000,141230000,301430000,262890000,559580000,700790000,1017200000,930830000,1247720000,2353630000,2998710000,2573000000,2416312000,3420230000,4252598000,4415000000,3225000000,3926234000,3448130000,3634446000,3715029000,3867473000,4718734000,5548690000,7104290000,8270380000,10297300000,,,,,,,,,
Nicaragua,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicaragua,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.22,,,19.44,,,30.86,,,,26.03,,,,
Nicaragua,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.13,,,23.41,,,33.07,,,,24.85,,,,
Nicaragua,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2,,,8.84,,,19.94,,,,21.36,,,,
Nicaragua,"Claims on central government, etc. (% GDP)",FS.AST.CGOV.GD.ZS,2.04742379206159,2.16902872967802,1.38017153730525,-0.42064009953391,-2.11904599066168,0.413186036207942,0.920750544368325,1.26985144023435,6.72962130295906,6.7966047798996,25.2028963312414,11.4373700606923,16.7227527654664,52.3251741017784,58.7256301954005,44.9638269447549,24.1049812084719,15.2840536268529,15.9134849101008,-0.526814601784372,23.6930098373061,11.6082928247954,211.73360107095,193.759709753942,86.2345113387963,69.3308771706284,48.4680863276482,49.5089137620507,46.0388072221476,42.9557311601673,40.7653512073799,58.1667814596069,56.8459428528985,53.2807410729047,44.4165671904537,38.218453470698,31.1730040182647,25.776171240299,22.9520013380775,24.3521481889891,23.0413659466122,19.7052167976163,16.9659083437433,16.2188954606128,12.5408473786568,10.4737878783235,10.0124793666819,7.98768609890735,8.99654927330985,9.22826441941588,7.7667138881479,6.35461739287081,2.46985465817315,-2.1235685018718,-3.28840313636224,
Nicaragua,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,99764.5329502716,456.660182146775,18.0042006545206,14.662511896674,15.8095977111021,16.5515890108036,16.4813453491591,16.2774341372007,16.9532736390427,17.2001494207448,17.6998546459565,17.5741666666667,18.1432530013328,18.5530521527496,18.2951853974161,15.5492190170989,13.4914364545654,12.1013604539054,11.5757937339595,13.0414649627968,13.1693503603881,14.0446746261656,13.3199668556874,10.5378350892065,11.9943081563015,14.9846018898851,13.5379413593366,12.0523546187589,11.4382974497807,10.7806044298079,10.8957854531661,12.4572600828874,11.1753990283182,9.61987339717133,9.22854363785739,9.48156215456585,11.2379969586441,
Nicaragua,Consumer price index (2010 = 100),FP.CPI.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6964164952416,45.7150162186723,48.4515362271056,50.2685534600019,52.9339870718191,57.4176072747509,62.9291807346468,68.6810335030899,76.3231272829037,91.4551055322211,94.8270567410376,100,108.082387980991,115.857349178098,124.124313083916,131.61641766895,136.877625982058,141.700061784993,147.156465910385,154.436645452421,162.739607236814,168.731375929621,177.047156631849,195.57943398714,211.983969101511,221.787673144802,
Nicaragua,Broad money (current LCU),FM.LBL.BMNY.CN,0.16574,0.18984,0.2452,0.34686,0.40326,0.40596,0.53984,0.57108,0.53044,0.88634,1.14932,1.58534,1.97902,3.631694,6.29486,15.12108,50.57926,325.8506,41100,1150880,89513540,1449800000,1740710000,2179300000,3615500000,4883500000,7448631102.89,11362481143.53,15015516182.11,17839894368.37,19512416576.66,20313438659.64,23015159291.28,25924963117.99,30388278771.8259,33360137377.202,36169109882.2975,42852833225.2094,45993918665.3997,52588963298.998,63986769041.9466,72062943802.9919,83156187340.4318,98389820075.7502,113572110034.917,135107620765.616,150029123578.606,174061594888.683,141593058220.783,150416582786.14,173923377504.326,197964963218.769,220398154160.298,,,
Nicaragua,Net domestic credit (current LCU),FM.AST.DOMS.CN,0.2717,0.2978,0.31018,0.39116,0.48566,0.54138,0.61808,0.74764,0.9772,1.5903,3.05806,3.13314,4.08012,7.3401,9.997468,21.044028,53.99,297.603804,50280,1432020,254651890,3652700000,22311500000,25770300000,28096100000,28417100000,25820460237.65,30619747514.07,36766245487.66,42771533252.42,46766280308.62,52116718575.03,54253008940.98,58028511324.34,60443180260.2202,65633006496.5708,69767526164.9583,78125402830.4811,84818054553.5581,84634562260.1104,89160894713.8527,96409294373.2276,110149536962.293,126076650806.489,136883236629.605,158044633799.936,180616395633.235,198946084007.577,195273121684.835,168470110374.198,154784798741.575,157950373253.809,160224583753.719,161515724375.85,188319012417.032,
Nicaragua,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,1.97777321603182,0.890661105756579,3.14495149632319,0.859196431974993,1.07531809195871,2.01199805536672,,,,,1.19206440916341,1.77866857040871,2.24010932695593,2.18094141165723,1.69885006969372,2.43795905706523,0.565210740717953,1.22312560698155,1.15052602355145,1.49255591980852,2.42802162143473,2.26901632446718,2.72919970510441,2.53618615726241,2.04693437488109,2.44096502110401,2.59480776954949,2.99539901336606,2.84041011151652,2.73612527979464,2.81399986510289,2.4629144976604,4.04703434883386,3.92405124484234,3.33049488634744,2.99174065794605,3.08046901905197,3.50437131859697,3.7741066722948,3.68793006412424,3.96565932174713,3.6196633389663,4.22382781699915,5.66673140782846,5.32651863066262,4.58563994758519,5.60886126583168,5.7217483600712,
Nicaragua,Domestic credit to private sector by banks (% of GDP),FD.AST.PRVT.GD.ZS,22.9429196177827,23.5655033698485,23.7726843640663,25.9699539712239,24.9279084867777,23.9010157336025,22.9708320107607,22.5722312010718,25.8547902382737,47.9861655266099,48.312402658358,52.548919547117,55.2385596854225,28.0084198013432,17.5558302948069,16.1898406833056,16.2418015613607,13.1438192532878,14.9555858184248,11.2748782639956,36.5043817938256,15.490187931918,22.7041499330656,28.3687613377366,15.6987872855347,16.5470625803011,12.8662444654203,16.1715565350083,19.8070767710454,23.1411148833514,23.5153466536094,13.6706705296998,15.0825468702745,17.6313929325744,19.5787258704048,22.5502809020174,26.3878238414362,30.12195341782,28.149106285104,25.3820694291494,24.2650292527677,23.9489336657983,26.7420765385125,29.3694265911966,31.17098179453,34.1449060124076,36.6938973577051,39.0837575419319,35.9678686460378,29.8786901647646,27.6793278775479,25.4773411784774,26.2213283111234,26.7554677554096,29.054086484691,
Nicaragua,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.76557787144259,7.08666781955874,6.59282558490416,6.39806045184222,7.02289614603664,7.2249759721181,7.69096399838565,7.66968696675763,7.50499734854729,7.29875378491429,8.96818751362541,9.32702816593301,8.88828769739074,8.18252567378747,7.89714683543873,7.95208273130527,,
Nicaragua,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2.9,3,3,3,3,3.4,3.4,3.4,3.4,3.6,
Nicaragua,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.822482555534217,0.855444898662057,0.887703061519749,0.92066540464759,0.93196886972665,0.943272334869727,0.954575799948787,0.965879265091863,0.972921067793355,0.979962870494847,0.987004673196338,0.977473214967031,0.967941756737725,0.958410298508418,0.940476689328468,0.922543080148518,0.904609470904552,0.886675861724602,0.868742252544651,0.850808643364701,0.832875034184751,0.81454452339799,0.814941425004801,0.814941425004801,,,,
Nicaragua,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0856031128,14.3285719885,14.5535138399,14.762363169,15.3040716085,15.8328086405,16.3490346603,16.8531885306,17.4216027875,17.9818549703,18.5341196293,18.1432927518,17.7447897957,17.3383823738,17.0748843721,16.8011620909,16.5166086711,16.2205682575,15.9123309524,15.5911271319,15.25612103,14.9136577708,14.9064034771,14.9064034771,,,,
Nicaragua,Capture fisheries production (metric tons),ER.FSH.CAPT.MT,9800,9400,11200,13900,8689,10778,10513,13914,15900,9121,6996,5944,5000,4548,4339,4164,2465,4983,4654,4582,3088,5709,6683,7886,10653,9679,13720,13937,15184,19837,22519,20033,19558,15654,19668,28239,32198,27316,31312,37853,40978,33527,33783.99,40979.01,54364,41534,45022.99,50982,54553.99,51309.99,43466.54,55274.54,53732.32,,,
Nicaragua,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,32.1363289740752,32.4367267427405,32.3994150075307,32.3630988680294,32.2710761968931,32.1869221571493,32.1114376688956,32.0439084641227,32.0171570723314,32.0529053993431,32.0776622104678,32.0728030559599,32.0965682184326,32.1594723775532,32.2702139336081,32.4120132153094,32.5718036192696,32.7486919901128,32.9280714477791,33.0907597053904,33.2591914643608,33.4399952125361,33.6387248023151,33.8591004188893,34.1085195841224,34.2236432292821,33.6692291991599,33.1861540004315,32.7569733808926,32.3647264086136,31.9957860405377,31.6574718294151,31.3478170181313,31.0520297411362,30.7584716604971,30.4615030390488,30.5223176947719,30.5811715017696,30.6417581037057,30.7043426468787,30.375118202441,30.0518890846368,29.7353405663979,29.4260696714046,29.1262685102072,28.8338733303279,28.5487090932995,28.2635309453331,27.9785233035773,27.7041532659089,27.4552660548564,27.2380212973332,27.0198787179669,26.8008435148673,26.6108291406315,
Nicaragua,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,,,,,,,,,,,,,,,,,,,,,0.476069646811945,,,,,,,,,,0.628373936702068,,,,,,,,,,,,,,,0.938935966496589,,,,,,,,,,
Nicaragua,"Plant species (higher), threatened",EN.HPT.THRD.NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,
Nicaragua,Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e),EN.GHG.N2O.TR.MT.CE.AR5,0.0091,0.0086,0.009,0.0102,0.0113,0.0114,0.0122,0.0134,0.0131,0.0086,0.0107,0.0121,0.0111,0.013,0.012,0.0112,0.0128,0.0133,0.012,0.0097,0.0099,0.0116,0.0131,0.0135,0.0139,0.0163,0.0184,0.0204,0.0245,0.0283,0.0209,0.0208,0.0214,0.0218,0.021,0.0207,0.0213,0.0208,0.0189,0.0182,0.0181,0.019,0.0202,0.0203,0.0224,0.0246,0.0282,0.0303,0.0251,0.0258,0.0261,0.0294,0.031,0.033,,
Nicaragua,Nitrous oxide (N2O) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.N2O.IC.MT.CE.AR5,0.0091,0.0091,0.0088,0.0095,0.0101,0.0107,0.012,0.0121,0.0117,0.0105,0.0102,0.0106,0.0117,0.01,0.0112,0.0125,0.0094,0.0095,0.0061,0.0059,0.0068,0.0083,0.0059,0.0057,0.0058,0.0065,0.0079,0.0096,0.0088,0.0111,0.01,0.0062,0.0022,0.0041,0.0047,0.0046,0.0046,0.0046,0.0044,0.0037,0.0039,0.0041,0.0043,0.0043,0.0044,0.0045,0.0044,0.0044,0.0042,0.0037,0.0035,0.0038,0.0039,0.004,,
Nicaragua,F-gases emissions from Industrial Processes (Mt CO2e),EN.GHG.FGAS.IP.MT.CE.AR5,,,,,,,,,,,,,,,,,,,,,0,0.0003,0.0005,0.0008,0.0019,0.0033,0.0051,0.0071,0.0097,0.0141,0.0256,0.035,0.0441,0.0545,0.065,0.0776,0.0819,0.0837,0.087,0.0899,0.0894,0.09,0.0918,0.0944,0.1028,0.1137,0.1297,0.1455,0.1648,0.1818,0.1992,0.2171,0.2346,0.2522,,
Nicaragua,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,,,,,,,,,,,,,,,,,,,,,0.11187029356342,0.112698784199519,0.13033729225675,0.128380190345481,0.141316148573521,0.141750636286285,0.141340880773907,0.145503908118804,0.163121453837511,0.153737083568468,0.153699863964955,0.158147365999988,0.162353983223355,0.173489887904312,0.168998542840539,0.153748930492139,0.15630797226521,0.154123922166445,0.143136355327432,0.144760367751823,0.142394040761776,0.140214031549834,0.130745799158681,0.119184298147085,0.120374422741526,0.128623635378046,0.128062241726577,0.121534967651365,0.114655339824546,0.12133328116697,0.110416947115052,0.109432324153746,0.110322639306655,0.111924102188753,,
Nicaragua,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,1.6548,1.6622,1.7159,1.9008,2.0335,2.0177,2.3105,2.8251,2.557,1.6828,1.9693,2.0775,2.0298,2.2009,1.9987,2.0166,2.3849,2.4118,2.1562,1.7159,1.964,1.9748,2.2927,2.2494,2.5587,2.7183,2.8824,3.085,3.5869,3.6184,3.7659,3.9896,4.1266,4.5208,4.6377,4.3999,4.6589,4.827,4.6369,4.5351,4.6577,4.8761,4.8422,4.6315,4.9016,5.4885,5.7139,5.6738,5.1726,5.3153,4.7289,5.1767,5.4041,5.7253,,
Nicaragua,Carbon dioxide (CO2) net fluxes from LULUCF - Forest Land (Mt CO2e),EN.GHG.CO2.LU.FL.MT.CE.AR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.097431,2.097431,2.097431,2.097431,2.097431,2.097431,2.097431,1.62821,1.158989,0.689768,0.220547,-0.248674,-0.717895,-1.187116,-1.656337,-2.125558,-2.125558,-2.125558,-2.125558,-2.125558,-2.125558,-2.125558,-2.125558,,,
Nicaragua,Carbon dioxide (CO2) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.CO2.FE.MT.CE.AR5,0.0605,0.0605,0.0699,0.0851,0.082,0.0757,0.0692,0.0661,0.0509,0.0422,0.0481,0.0509,0.054,0.0512,0.0453,0.0419,0.045,0.0419,0.0419,0.0481,0.0571,0.0633,0.054,0.0571,0.0602,0.0633,0.0633,0.0637,0.0637,0.0814,0.0787,0.0897,0.0699,0.0914,0.1029,0.1002,0.072,0.0805,0.0639,0.0481,0.0952,0.0868,0.0624,0.0834,0.0866,0.0534,0.197,0.0922,0.0882,0.0988,0.1008,0.1137,0.0924,0.0953,,
Nicaragua,Methane (CH4) emissions from Waste (Mt CO2e),EN.GHG.CH4.WA.MT.CE.AR5,0.3564,0.3972,0.4126,0.4256,0.4417,0.4616,0.4817,0.4976,0.5138,0.5293,0.5374,0.554,0.5713,0.5878,0.6039,0.6165,0.6309,0.6393,0.6536,0.6664,0.6823,0.6954,0.71,0.7217,0.7426,0.7689,0.7951,0.8144,0.8299,0.8578,0.8786,0.8948,0.9105,0.9389,0.9638,0.9858,1.0168,1.0414,1.0606,1.0766,1.0994,1.1372,1.172,1.209,1.2364,1.2592,1.2799,1.3197,1.3269,1.3476,1.37,1.391,1.414,1.4343,,
Nicaragua,Methane (CH4) emissions from Industrial Processes (Mt CO2e),EN.GHG.CH4.IP.MT.CE.AR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicaragua,Methane (CH4) emissions from Agriculture (Mt CO2e),EN.GHG.CH4.AG.MT.CE.AR5,4.489,4.1215,4.1318,4.3037,4.6438,4.8333,4.9118,5.0541,5.0339,4.5837,4.0287,4.1248,4.1899,3.7486,4.0908,4.1018,3.6216,3.2285,3.5238,4.3511,4.8105,3.8706,4.3524,4.9083,4.9803,4.3364,4.2227,4.611,4.4871,5.1897,5.4706,5.4833,5.5881,5.8362,5.641,5.8866,6.0467,6.0136,6.0731,6.2078,6.3652,7.0686,7.3945,7.6516,8.0051,8.3663,8.3737,8.3063,8.4668,8.6753,8.9334,9.1017,9.2485,9.2493,,
Nicaragua,"Fish species, threatened",EN.FSH.THRD.NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,
Nicaragua,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,,,,,,,,,,,,,,,,,,,,,99.9971998631632,,,,,99.9970491109495,,,,,99.933976517443,,,,,99.9361038363508,,,,,99.9381004626293,99.9385321313053,99.9389752791207,99.9394325332548,99.9290854550325,99.9295179907473,99.9032289755351,99.9026951322358,,,,,,,,
Nicaragua,"PPG, other private creditors (NFL, current US$)",DT.NFL.PROP.CD,-1870000,-825000,-1055000,-92000,953000,-1676000,1332000,55374000,6935000,-2448000,-5907000,-6534000,7794000,26882000,9788000,9569000,5916000,2482000,-361000,12347000,20161000,-3022000,-3631000,-5564000,-6606000,-4243000,-4330000,-12188000,-4563000,4579000,-1346000,-3316000,-451000,0,,0,,,0,,,,,,,,,0,9846000,-1970000,-1970000,-1968000,-1968000,-1970000,,
Nicaragua,"PPG, commercial banks (NFL, current US$)",DT.NFL.PCBK.CD,1087000,7082000,38418000,66080000,81593000,96567000,-5543000,61796000,3856000,-2606000,-20184000,-10193000,-12513000,687000,939000,3468000,-265000,4677000,2953000,-1014000,-283000,,1734000,1075000,229000,-76873000,8527000,-3851000,-8107000,-3912000,-752000,2442000,-4969000,-6223000,-3108000,-145000,9011000,-7000,-979000,-926000,-884000,-918000,-856000,-883000,-884000,-740000,6338000,931000,1528000,3664000,-753000,0,0,-753000,,
Nicaragua,"Net financial flows, others (NFL, current US$)",DT.NFL.MOTH.CD,6206000,9010000,5723000,5031000,10186000,8924000,12092000,18869000,15212000,46596075,17609000,27608000,1901000,9761879,298000,1452000,4943000,-13934000,-6415000,-1257000,4897000,24969000,2936000,23660000,75262177.9,31918674.3,6854996.8,388479504.9,-1841144.5,-4430696.9,6178141.7,3408120.6,9775842.9,-2246443.5,26084486.5,28795479,29239616.1,3647535.8,9376514.6,20543219.6,37372504.7,34932072.4,43046776.1,68820975.2,108575459.2,102199131.8,124193544.3,118881557.6,297430475.4,145306022,247512852.3,295296197.8,325654683.2,368098756.6,,
Nicaragua,"Net financial flows, IMF nonconcessional (NFL, current US$)",DT.NFL.IMFN.CD,-3250000,3009075,-2985675,4769700,-2633858.2,6619297.5,-7804724.2,-7869455.5,12523.9,53090437.2,-800000,-20600000,-4000000,-4540000,-4360000,-9170000,,,,,,23306363.9,,0,25621030.9,-12919277.2,-9271099.2,0,22818283.8,104353926.8,21342819.9,-5097462.4,4695189.5,23916682.4,32691713.8,-8853698.6,61475405.4,18217624.2,29085901.8,36711083.1,19531936.3,15305693.3,-12798981.8,-16315582,-21907012.3,-26829613.9,-29049443,-21633120,-18719918.1,-13181258.6,174439869.6,-2371902,0,0,,
Nicaragua,"Net official flows from UN agencies, IAEA (current US$)",DT.NFL.IAEA.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720000.028610229,560000.002384186,280000.001192093,300000.011920929,600000.023841858,109999.999403954,200000.002980232,730000.019073486,509999.990463257,173655.018210411,264569.491147995,568075.776100159,675113.916397095,295547.276735306,275225.162506104,297964.483499527,706472.516059875,,,
Nicaragua,"Portfolio investment, bonds (PPG + PNG) (NFL, current US$)",DT.NFL.BOND.CD,,,,10000000,,,,-850000,-850000,,,,,,,,,,,,,,,,,,-8008000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicaragua,Present value of external debt (current US$),DT.DOD.PVLX.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6753035609.7,,
Nicaragua,Short-term debt (% of total external debt),DT.DOD.DSTC.ZS,19.7635,19.938,20.602,21.0826,21.3186,21.7038,21.8243,31.633,32.8007,24.3056,20.7746,13.553,13.875,16.206,14.0447,14.5001,14.7646,18.8075,19.4089,20.9725,22.2076,15.6828,16.2607,16.7994,18.6,16.9403,12.8649,13.2435,11.536,13.0702,13.3695,10.5728,8.635,8.714,9.7515,10.7798,14.7325,28.114,24.3714,16.9162,19.9812,18.3065,18.6248,16.583,13.7929,11.1242,11.6334,11.3488,10.5795,8.8567,7.5693,7.4046,7.6745,6.7916,,
Nicaragua,"External debt stocks, public and publicly guaranteed (PPG) (DOD, current US$)",DT.DOD.DPPG.CD,186870748.6,224985089.6,272375840.6,378435445.6,519148139.5,664122383.9,742141106.6,924551129.6,1022390504.5,1165274369.9,1751641713.8,2189997551.2,2596710156.6,3507558039.2,4213771638.8,5027564616.1,5867788153.7,6489745420.8,7054510436.7,7691400443.5,8381199532.8,9250848239.3,9398780554.8,9528863340.2,9900275763.4,8636720671.2,5230018045.2,5292081113.1,5563993061.9,5279296363.8,5435148669.3,5389744882.3,5502699253.2,5805945348.2,4044247207.8,3950765412.7,3248317165.9,2179638324.9,2259376618.2,2526915919.9,2704384419.5,2867052058,3075045671.5,3314825700.8,3584060642.7,3962270017.8,4218363387.9,4709922900.7,5107768264,5427522479.9,5903257655,6407474833.4,6718853818.6,7081339764.2,,
Nicaragua,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,33.8739232806576,38.653542357746,43.8897003083847,50.0337796794429,48.3980670734276,59.5341308675485,56.8249896691088,65.0318907825605,78.8396033786546,113.255514100574,112.587750473951,111.660709017843,132.300136252502,163.132862053919,167.353948106139,233.813986969897,244.510374846754,211.244901359998,389.237695878234,1233.09914394235,1111.26988560932,960.375817653301,879.240243325112,879.958932600401,366.081767365174,280.942513478349,154.976107632593,153.235890678571,143.356423298661,137.562642022893,139.014689526278,124.986559022935,128.350102249897,133.765613803146,90.9984403907853,81.2028973797035,63.9927716099607,56.9153005134626,56.9966889406486,73.5933895249178,82.4190843710213,83.5100987906081,90.4945269478915,98.1498365183468,95.9109535598697,93.8500400391183,96.4099030448587,97.3516786209189,105.093847417666,111.262642187062,115.910705860986,110.072651664264,102.526985410273,89.5388024100614,,
Nicaragua,"Net ODA provided, total (current US$)",DC.ODA.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicaragua,"Net bilateral aid flows from DAC donors, Total (current US$)",DC.DAC.TOTL.CD,21600000.0033528,14069999.9872595,9580000.0410527,23930000.16734,23829999.8659641,18400000.0413507,18570000.0766665,18730000.0805408,26819999.9853969,79539999.8575449,131219999.834895,69329999.7597932,84159998.0555475,79799999.3823469,86340000.9404868,79879999.1756678,113650000.795722,125399999.506772,198320000.980049,221929999.986663,304099999.971688,719379997.301847,513440000.260249,294889998.801053,440100000.694395,523969997.199253,807910011.835396,292530000.116676,354810005.543754,350249999.508262,368839995.190501,745899997.137487,323250004.939735,578679996.795953,917919992.431998,563839997.470379,479070001.9449,622539996.832609,578099998.652936,521269992.617891,411969998.536632,374859999.738634,278560002.652928,240809998.121113,193209998.92056,198489997.334778,234839998.159558,205310003.163293,224309999.868274,203840000.620112,198700001.565739,222879998.574033,156259999.712929,,,
Nicaragua,"Net bilateral aid flows from DAC donors, Portugal (current US$)",DC.DAC.PRTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000.0007450581,,,19999.9995529652,39999.9991059303,50000.0007450581,9999.99977648258,,9999.99977648258,19999.9995529652,19999.9995529652,0,,,,,
Nicaragua,"Net bilateral aid flows from DAC donors, Netherlands (current US$)",DC.DAC.NLDL.CD,119999.997317791,29999.9993294477,39999.9991059303,9999.99977648258,90000.0035762787,90000.0035762787,79999.9982118607,39999.9991059303,400000.005960464,6400000.09536743,14609999.6566772,15829999.9237061,23879999.1607666,17639999.3896484,21239999.7711182,15649999.6185303,19190000.5340576,19799999.2370605,25659999.8474121,23350000.3814697,29920000.0762939,529999.971389771,26280000.6866455,26719999.3133545,26569999.6948242,48860000.6103516,38069999.6948242,23629999.1607666,26020000.4577637,19379999.1607666,15640000.3433228,18530000.6866455,26010000.2288818,22260000.2288818,40840000.1525879,33889999.3896484,34610000.6103516,36959999.0844727,36959999.0844727,30950000.7629395,26370000.8392334,20610000.6103516,10130000.1144409,5929999.82833862,0,,59999.9986588955,140000.000596046,8260000.22888184,9999.99977648258,140000.000596046,70000.0002980232,9999.99977648258,,,
Nicaragua,"Net bilateral aid flows from DAC donors, Japan (current US$)",DC.DAC.JPNL.CD,19999.9995529652,19999.9995529652,300000.011920929,699999.988079071,70000.0002980232,129999.995231628,140000.000596046,159999.996423721,340000.003576279,5489999.77111816,2269999.98092651,-2660000.08583069,280000.001192093,50000.0007450581,50000.0007450581,59999.9986588955,159999.996423721,289999.99165535,409999.996423721,449999.988079071,930000.007152557,48049999.2370605,54060001.373291,41250000,54689998.626709,51869998.9318848,70529998.7792969,49020000.4577637,29030000.6866455,44840000.1525879,76470001.2207031,61950000.7629395,31420000.0762939,24379999.1607666,29930000.3051758,49229999.5422363,35930000.3051758,30639999.3896484,43770000.4577637,17389999.3896484,34369998.9318848,19979999.5422363,40580001.8310547,19120000.8392334,13109999.6566772,16469999.3133545,22569999.6948242,15310000.4196167,12539999.961853,16329999.9237061,5769999.98092651,17180000.3051758,4500000,,,
Nicaragua,"Net bilateral aid flows from DAC donors, Hungary (current US$)",DC.DAC.HUNL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,0,,,,,
Nicaragua,"Net official flows from UN agencies, UNAIDS (current US$)",DT.NFL.UNAI.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119999.997317791,379999.995231628,,,100000.001490116,29999.9993294477,,,,7991.00007861853,2239.60005678236,1500.00001303852,14499.9995827675,,,,,,,
Nicaragua,"Net financial flows, RDB concessional (NFL, current US$)",DT.NFL.RDBC.CD,2854000,3637000,1834000,4686000,15466000,12975000,10470000,11528000,12208000,23236000,33504000,47336000,22410000,24167000,8116000,6803000,10510000,-1418000,-1272000,,,35577000,43082000,-785000,57635000,84343000,39500000,54673000,96065000,73861000,58463000,104362000,99422000,90727000,123145000,113819000,110567000,111154000,74634000,102936000,96384000,90405000,78900000,66541000,73207000,83570000,56687000,-21609000,-21257000,-21772000,-21431000,-21431000,-21431000,-21431000,,
Nicaragua,"PNG, bonds (NFL, current US$)",DT.NFL.PNGB.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
